# x_fitting, y_fitting
1.498,0.266
1.498,0.266
1.499,0.266
1.500,0.266
1.501,0.266
1.502,0.266
1.502,0.266
1.503,0.266
1.504,0.266
1.505,0.266
1.506,0.266
1.506,0.266
1.507,0.266
1.508,0.266
1.509,0.266
1.510,0.266
1.510,0.266
1.511,0.266
1.512,0.267
1.513,0.267
1.514,0.267
1.514,0.267
1.515,0.267
1.516,0.267
1.517,0.267
1.518,0.267
1.518,0.267
1.519,0.267
1.520,0.267
1.521,0.267
1.522,0.267
1.522,0.267
1.523,0.267
1.524,0.267
1.525,0.267
1.526,0.267
1.526,0.267
1.527,0.267
1.528,0.267
1.529,0.267
1.530,0.267
1.530,0.267
1.531,0.267
1.532,0.267
1.533,0.267
1.534,0.267
1.534,0.267
1.535,0.268
1.536,0.268
1.537,0.268
1.538,0.268
1.538,0.268
1.539,0.268
1.540,0.268
1.541,0.268
1.542,0.268
1.542,0.268
1.543,0.268
1.544,0.268
1.545,0.268
1.546,0.268
1.546,0.268
1.547,0.268
1.548,0.268
1.549,0.268
1.550,0.268
1.550,0.268
1.551,0.269
1.552,0.269
1.553,0.269
1.554,0.269
1.554,0.269
1.555,0.269
1.556,0.269
1.557,0.269
1.558,0.269
1.558,0.269
1.559,0.269
1.560,0.269
1.561,0.269
1.562,0.269
1.562,0.269
1.563,0.269
1.564,0.269
1.565,0.270
1.566,0.270
1.566,0.270
1.567,0.270
1.568,0.270
1.569,0.270
1.570,0.270
1.570,0.270
1.571,0.270
1.572,0.270
1.573,0.270
1.574,0.270
1.574,0.270
1.575,0.270
1.576,0.271
1.577,0.271
1.578,0.271
1.578,0.271
1.579,0.271
1.580,0.271
1.581,0.271
1.582,0.271
1.582,0.271
1.583,0.271
1.584,0.271
1.585,0.271
1.586,0.272
1.586,0.272
1.587,0.272
1.588,0.272
1.589,0.272
1.590,0.272
1.590,0.272
1.591,0.272
1.592,0.272
1.593,0.272
1.594,0.273
1.594,0.273
1.595,0.273
1.596,0.273
1.597,0.273
1.598,0.273
1.598,0.273
1.599,0.273
