# x_fitting, y_fitting
1.498,0.302
1.498,0.302
1.499,0.302
1.500,0.302
1.501,0.302
1.502,0.302
1.502,0.302
1.503,0.302
1.504,0.302
1.505,0.302
1.506,0.302
1.506,0.302
1.507,0.302
1.508,0.302
1.509,0.302
1.510,0.302
1.510,0.302
1.511,0.302
1.512,0.302
1.513,0.302
1.514,0.302
1.514,0.302
1.515,0.302
1.516,0.302
1.517,0.302
1.518,0.302
1.518,0.302
1.519,0.302
1.520,0.302
1.521,0.302
1.522,0.302
1.522,0.302
1.523,0.302
1.524,0.302
1.525,0.302
1.526,0.302
1.526,0.302
1.527,0.302
1.528,0.302
1.529,0.302
1.530,0.302
1.530,0.302
1.531,0.302
1.532,0.302
1.533,0.302
1.534,0.302
1.534,0.302
1.535,0.302
1.536,0.302
1.537,0.302
1.538,0.302
1.538,0.302
1.539,0.302
1.540,0.302
1.541,0.302
1.542,0.302
1.542,0.302
1.543,0.302
1.544,0.302
1.545,0.302
1.546,0.302
1.546,0.302
1.547,0.302
1.548,0.302
1.549,0.302
1.550,0.302
1.550,0.302
1.551,0.302
1.552,0.302
1.553,0.302
1.554,0.302
1.554,0.302
1.555,0.302
1.556,0.302
1.557,0.302
1.558,0.302
1.558,0.302
1.559,0.302
1.560,0.302
1.561,0.302
1.562,0.302
1.562,0.302
1.563,0.302
1.564,0.302
1.565,0.302
1.566,0.302
1.566,0.302
1.567,0.302
1.568,0.302
1.569,0.302
1.570,0.302
1.570,0.302
1.571,0.302
1.572,0.302
1.573,0.302
1.574,0.302
1.574,0.302
1.575,0.302
1.576,0.302
1.577,0.302
1.578,0.302
1.578,0.302
1.579,0.302
1.580,0.302
1.581,0.302
1.582,0.302
1.582,0.302
1.583,0.302
1.584,0.302
1.585,0.302
1.586,0.302
1.586,0.302
1.587,0.302
1.588,0.302
1.589,0.302
1.590,0.302
1.590,0.302
1.591,0.302
1.592,0.302
1.593,0.302
1.594,0.302
1.594,0.302
1.595,0.302
1.596,0.302
1.597,0.302
1.598,0.302
1.598,0.302
1.599,0.302
