# x_fitting, y_fitting
1.498,0.289
1.498,0.289
1.499,0.289
1.500,0.289
1.501,0.289
1.502,0.289
1.502,0.289
1.503,0.289
1.504,0.289
1.505,0.289
1.506,0.289
1.506,0.289
1.507,0.289
1.508,0.289
1.509,0.289
1.510,0.289
1.510,0.289
1.511,0.289
1.512,0.289
1.513,0.289
1.514,0.289
1.514,0.289
1.515,0.289
1.516,0.289
1.517,0.289
1.518,0.289
1.518,0.289
1.519,0.289
1.520,0.289
1.521,0.289
1.522,0.289
1.522,0.289
1.523,0.289
1.524,0.289
1.525,0.289
1.526,0.289
1.526,0.289
1.527,0.289
1.528,0.289
1.529,0.289
1.530,0.289
1.530,0.289
1.531,0.289
1.532,0.289
1.533,0.289
1.534,0.289
1.534,0.289
1.535,0.289
1.536,0.289
1.537,0.289
1.538,0.289
1.538,0.289
1.539,0.289
1.540,0.289
1.541,0.289
1.542,0.289
1.542,0.289
1.543,0.289
1.544,0.289
1.545,0.289
1.546,0.289
1.546,0.290
1.547,0.290
1.548,0.290
1.549,0.290
1.550,0.290
1.550,0.290
1.551,0.290
1.552,0.290
1.553,0.290
1.554,0.290
1.554,0.290
1.555,0.290
1.556,0.290
1.557,0.290
1.558,0.290
1.558,0.290
1.559,0.290
1.560,0.290
1.561,0.290
1.562,0.290
1.562,0.290
1.563,0.290
1.564,0.290
1.565,0.290
1.566,0.290
1.566,0.290
1.567,0.290
1.568,0.290
1.569,0.290
1.570,0.290
1.570,0.290
1.571,0.290
1.572,0.290
1.573,0.290
1.574,0.290
1.574,0.291
1.575,0.291
1.576,0.291
1.577,0.291
1.578,0.291
1.578,0.291
1.579,0.291
1.580,0.291
1.581,0.291
1.582,0.291
1.582,0.291
1.583,0.291
1.584,0.291
1.585,0.291
1.586,0.291
1.586,0.291
1.587,0.291
1.588,0.291
1.589,0.291
1.590,0.291
1.590,0.291
1.591,0.291
1.592,0.292
1.593,0.292
1.594,0.292
1.594,0.292
1.595,0.292
1.596,0.292
1.597,0.292
1.598,0.292
1.598,0.292
1.599,0.292
