# x_fitting, y_fitting
1.498,0.366
1.498,0.366
1.499,0.366
1.500,0.366
1.501,0.366
1.502,0.366
1.502,0.365
1.503,0.365
1.504,0.365
1.505,0.365
1.506,0.365
1.506,0.365
1.507,0.365
1.508,0.365
1.509,0.365
1.510,0.365
1.510,0.365
1.511,0.365
1.512,0.365
1.513,0.365
1.514,0.364
1.514,0.364
1.515,0.364
1.516,0.364
1.517,0.364
1.518,0.364
1.518,0.364
1.519,0.364
1.520,0.364
1.521,0.364
1.522,0.364
1.522,0.364
1.523,0.364
1.524,0.364
1.525,0.363
1.526,0.363
1.526,0.363
1.527,0.363
1.528,0.363
1.529,0.363
1.530,0.363
1.530,0.363
1.531,0.363
1.532,0.363
1.533,0.363
1.534,0.363
1.534,0.363
1.535,0.363
1.536,0.363
1.537,0.362
1.538,0.362
1.538,0.362
1.539,0.362
1.540,0.362
1.541,0.362
1.542,0.362
1.542,0.362
1.543,0.362
1.544,0.362
1.545,0.362
1.546,0.362
1.546,0.362
1.547,0.362
1.548,0.361
1.549,0.361
1.550,0.361
1.550,0.361
1.551,0.361
1.552,0.361
1.553,0.361
1.554,0.361
1.554,0.361
1.555,0.361
1.556,0.361
1.557,0.361
1.558,0.361
1.558,0.361
1.559,0.360
1.560,0.360
1.561,0.360
1.562,0.360
1.562,0.360
1.563,0.360
1.564,0.360
1.565,0.360
1.566,0.360
1.566,0.360
1.567,0.360
1.568,0.360
1.569,0.360
1.570,0.360
1.570,0.360
1.571,0.359
1.572,0.359
1.573,0.359
1.574,0.359
1.574,0.359
1.575,0.359
1.576,0.359
1.577,0.359
1.578,0.359
1.578,0.359
1.579,0.359
1.580,0.359
1.581,0.359
1.582,0.359
1.582,0.358
1.583,0.358
1.584,0.358
1.585,0.358
1.586,0.358
1.586,0.358
1.587,0.358
1.588,0.358
1.589,0.358
1.590,0.358
1.590,0.358
1.591,0.358
1.592,0.358
1.593,0.358
1.594,0.357
1.594,0.357
1.595,0.357
1.596,0.357
1.597,0.357
1.598,0.357
1.598,0.357
1.599,0.357
